8 .  87 
 938 ,  49 .   2 
 979 ,  48 .  87 
1014 ,  48 .  58 
1056 ,  49 .  74 
1088 ,  49 .  16 
1124 ,  48 .  44 
1163 ,  49 .  60 
1204 ,  47 .  42 
1258 ,  50 .  32 
1301 ,  49 .  16 
1334 ,  48 .  44 
1360 ,  49 .  74 
1383 ,  48 .  58 
1407 ,  48 .  58 
1436 ,  48 .  58 
1466 ,  49 .   2 
1496 ,  49 .  74 
1522 ,  49 .  31 
1552 ,  48 .  73 
1582 ,  49 .  60 
1608 ,  48 .  73 
1634 ,  48 .  73 
1651 ,  49 .  16 
1664 ,  47 .  86 
1673 ,  48 .  58 
1681 ,  49 .  60 
1684 ,  49 .  74 
1681 ,  49 .   2 
1680 ,  48 .  58 
1676 ,  49 .  60 
1675 ,  49 .   2 
1682 ,  48 .  58 
1688 ,  49 .   2 
1707 ,  48 .  44 
1722 ,  49 .  74 
1740 ,  49 .  16 
1762 ,  49 .  60 
1780 ,  49 .  60 
1802 ,  49 .   2 
1814 ,  48 .  44 
1826 ,  48 .  73 
1834 ,  49 .   2 
1838 ,  48 .  73 
1848 ,  48 .  73 
1848 ,  49 .   2 
1851 ,  48 .  44 
1854 ,  48 .  44 
1852 ,  49 .  16 
1854 ,  49 .   2 
1858 ,  48 .  44 
1856 ,  49 .  74 
1862 ,  49 .  16 
1872 ,  49 .  16 
1885 ,  49 .  60 
1903 ,  49 .  16 
1930 ,  49 .  16 
1958 ,  49 .  16 
1992 ,  49 .  16 
2019 ,  49 .  16 
2050 ,  48 .   0 
2082 ,  49 .  60 
2107 ,  48 .  29 
2126 ,  49 .  74 
2143 ,  49 .  60 
2160 ,  48 .  73 
2162 ,  50 .  18 
2168 ,  49 .  45 
2175 ,  48 .  73 
2177 ,  47 .  42 
2179 ,  49 .  16 
2182 ,  48 .  44 
2180 ,  49 .  16 
2180 ,  49 .  60 
2177 ,  49 .  31 
2169 ,  47 .  42 
2165 ,  48 .   0 
2166 ,  49 .  60 
2165 ,  48 .  58 
2165 ,  48 .  44 
2171 ,  49 .  60 
2168 ,  48 .  58 
2167 ,  48 .  58 
2161 ,  48 .  73 
2155 ,  47 .  28 
2156 ,  49 .  16 
2156 ,  49 .   2 
2151 ,  48 .  58 
2149 ,  48 .  44 
2155 ,  49 .  16 
2153 ,  48 .  29 
2148 ,  48 .   0 
2146 ,  47 .  28 
2146 ,  48 .  58 
2149 ,  49 .  74 
2158 ,  49 .  60 
2160 ,  49 .  16 
2170 ,  48 .  44 
2177 ,  48 .  58 
2175 ,  49 .   2 
2178 ,  49 .  16 
2180 ,  49 .  16 
2181 ,  49 .  45 
2179 ,  49 .   2 
2181 ,  48 .  58 
2185 ,  49 .  74 
2188 ,  49 .  60 
2189 ,  49 .  74 
2187 ,  49 .  16 
2193 ,  49 .  31 
2201 ,  48 .  58 
2209 ,  47 .  86 
2221 ,  48 .  58 
2231 ,  48 .  44 
2234 ,  48 .  29 
2241 ,  48 .  87 
2243 ,  49 .   2 
2250 ,  46 .  12 
2256 ,  48 .  58 
2262 ,  49 .   2 
2263 ,  49 .  16 
2273 ,  48 .   0 
2276 ,  49 .  74 
2281 ,  48 .  58 
2272 ,  48 .  58 
2272 ,  48 .   0 
2275 ,  48 .  58 
2272 ,  48 .  58 
2265 ,  50 .  18 
2261 ,  48 .  58 
2250 ,  48 .   0 
2238 ,  48 .  58 
2218 ,  48 .  58 
2205 ,  48 .   0 
2186 ,  48 .  58 
2170 ,  50 .  18 
2156 ,  49 .  16 
2148 ,  49 .  16 
2146 ,  48 .  87 
2148 ,  48 .  58 
2148 ,  48 .  44 
2158 ,  49 .   2 
2166 ,  48 .  58 
2174 ,  46 .  99 
2184 ,  48 .  87 
2202 ,  48 .  44 
2217 ,  48 .  29 
2231 ,  48 .  73 
2248 ,  48 .  15 
2264 ,  49 .  16 
2279 ,  48 .  44 
2291 ,  50 .  18 
2296 ,  48 .  44 
2310 ,  48 .  87 
2314 ,  48 .   0 
2312 ,  49 .  31 
2311 ,  49 .  74 
2308 ,  49 .   2 
2305 ,  48 .   0 
2301 ,  47 .  42 
2306 ,  48 .  44 
2312 ,  48 .   0 
2311 ,  48 .  87 
2310 ,  48 .  73 
2313 ,  47 .  42 
2316 ,  48 .  87 
2319 ,  49 .   2 
2321 ,  49 .   2 
2325 ,  48 .  58 
2334 ,  47 .  28 
2340 ,  48 .  15 
2342 ,  48 .  87 
2339 ,  49 .  16 
2337 ,  48 .  58 
2329 ,  47 .  42 
2322 ,  49 .  16 
2317 ,  48 .  29 
2317 ,  48 .  58 
2315 ,  49 .  16 
2313 ,  48 .  58 
2321 ,  49 .   2 
2322 ,  49 .   2 
2326 ,  49 .  31 
2340 ,  49 .   2 
2349 ,  48 .  44 
2359 ,  48 .  44 
2366 ,  48 .  44 
2374 ,  49 .  74 
2371 ,  48 .  58 
2375 ,  48 .   0 
2374 ,  49 .  16 
2375 ,  48 .  58 
2376 ,  47 .  28 
2381 ,  48 .  73 
2381 ,  48 .  44 
2381 ,  47 .  42 
2380 ,  48 .  44 
2383 ,  49 .   2 
2386 ,  48 .  73 
2393 ,  48 .  58 
2398 ,  48 .   0 
2412 ,  49 .  16 
2420 ,  49 .  16 
2427 ,  48 .  58 
2427 ,  48 .  58 
2434 ,  49 .  60 
2431 ,  47 .  42 
2432 ,  48 .  29 
2434 ,  47 .  42 
2440 ,  49 .  74 
2444 ,  48 .   0 
2447 ,  49 .  31 
2445 ,  47 .  42 
2450 ,  47 .  42 
2448 ,  49 .  16 
2450 ,  48 .   0 
2446 ,  46 .  84 
2454 ,  48 .  44 
2451 ,  48 .  58 
2458 ,  49 .  45 
2451 ,  46 .  70 
2453 ,  47 .  28 
2448 ,  47 .  42 
2444 ,  48 .  58 
2447 ,  48 .  44 
2451 ,  47 .  42 
2454 ,  49 .   2 
2452 ,  47 .  42 
2450 ,  48 .  73 
2454 ,  47 .  42 
2449 ,  48 .   0 
2448 ,  48 .   0 
2450 ,  49 .  31 
2455 ,  48 .   0 
2452 ,  47 .  28 
2458 ,  48 .   0 
2456 ,  49 .  31 
2458 ,  48 .  15 
2457 ,  48 .  29 
2457 ,  49 .  31 
2455 ,  48 .  29 
2462 ,  47 .  28 
2466 ,  49 .  74 
2464 ,  48 .  87 
2463 ,  47 .  42 
2468 ,  48 .  29 
2462 ,  46 .  26 
2462 ,  48 .  44 
2463 ,  47 .  42 
2466 ,  48 .  29 
2466 ,  48 .  15 
2469 ,  48 .  58 
2465 ,  48 .   0 
2468 ,  47 .  86 
2464 ,  48 .   0 
2460 ,  49 .  31 
2456 ,  48 .  58 
2465 ,  47 .  71 
2470 ,  47 .  86 
2472 ,  47 .  86 
2472 ,  48 .   0 
2478 ,  47 .  42 
2473 ,  46 .  99 
2468 ,  47 .  86 
2463 ,  48 .  44 
2470 ,  48 .  15 
2470 ,  47 .  42 
2474 ,  48 .  44 
2472 ,  48 .  15 
2476 ,  48 .   0 
2476 ,  47 .  86 
2469 ,  47 .  57 
2461 ,  47 .  42 
2468 ,  48 .   0 
2468 ,  48 .   0 
2470 ,  48 .  44 
2474 ,  47 .  13 
2477 ,  47 .  42 
2478 ,  48 .  58 
2470 ,  47 .  42 
2467 ,  47 .  86 
2468 ,  48 .   0 
2468 ,  46 .  70 
2468 ,  48 .  58 
2464 ,  47 .  13 
2469 ,  48 .  44 
2472 ,  48 .  44 
2469 ,  46 .  84 
2465 ,  48 .  58 
2474 ,  47 .  28 
2476 ,  47 .  42 
2475 ,  48 .  29 
2478 ,  48 .  44 
2480 ,  47 .  42 
2479 ,  48 .   0 
2472 ,  48 .  58 
2469 ,  48 .  29 
2476 ,  47 .  42 
2480 ,  48 .  44 
2479 ,  47 .  28 
2480 ,  47 .  42 
2483 ,  47 .  86 
2481 ,  47 .  42 
2473 ,  46 .  84 
2468 ,  46 .  84 
2474 ,  48 .  58 
2475 ,  49 .  60 
2475 ,  46 .  55 
2474 ,  48 .  44 
2476 ,  48 .   0 
2472 ,  48 .  15 
2466 ,  48 .  58 
2454 ,  48 .  29 
2455 ,  48 .  15 
2456 ,  48 .  58 
2455 ,  47 .  86 
2457 ,  47 .  86 
2461 ,  47 .  86 
2457 ,  48 .  29 
2460 ,  47 .  71 
2454 ,  48 .   0 
2453 ,  47 .  86 
2452 ,  47 .  86 
2449 ,  47 .  42 
2449 ,  46 .  12 
2454 ,  48 .  58 
2453 ,  47 .  42 
2454 ,  47 .  42 
2450 ,  49 .  74 
2457 ,  47 .  42 
2461 ,  48 .   0 
2462 ,  48 .  44 
2460 ,  47 .  13 
2462 ,  48 .  58 
2460 ,  47 .  28 
2455 ,  45 .  97 
2449 ,  47 .  28 
2453 ,  47 .  42 
2455 ,  46 .  99 
2457 ,  47 .  86 
2455 ,  46 .  84 
2460 ,  48 .  58 
2462 ,  48 .   0 
2458 ,  47 .  86 
2454 ,  48 .  87 
2453 ,  48 .  44 
2455 ,  48 .  15 
2456 ,  49 .  16 
2452 ,  47 .  42 
2452 ,  49 .   2 
2451 ,  48 .   0 
