 86 
 103 ,  48 .   0 
 105 ,  48 .   0 
 104 ,  48 .  29 
 104 ,  49 .  16 
 106 ,  48 .  44 
 106 ,  49 .  74 
 104 ,  50 .  18 
 106 ,  48 .  73 
 106 ,  49 .  31 
 104 ,  48 .   0 
 103 ,  50 .  18 
 103 ,  49 .  16 
 101 ,  47 .  42 
 103 ,  48 .   0 
 104 ,  48 .   0 
 105 ,  49 .  60 
 107 ,  47 .  42 
 104 ,  47 .  71 
 108 ,  48 .   0 
 106 ,  48 .  15 
 107 ,  48 .  58 
 104 ,  48 .  73 
 104 ,  49 .  74 
 104 ,  49 .   2 
 104 ,  47 .  28 
 104 ,  48 .   0 
 101 ,  48 .   0 
 100 ,  47 .  42 
 103 ,  49 .   2 
 101 ,  48 .   0 
 103 ,  47 .  28 
 102 ,  48 .  44 
 100 ,  47 .  28 
 101 ,  48 .  44 
 100 ,  46 .  99 
 104 ,  49 .  45 
 102 ,  49 .   2 
 104 ,  48 .   0 
 105 ,  49 .   2 
 106 ,  48 .   0 
 100 ,  48 .  44 
 100 ,  48 .  87 
 100 ,  48 .  58 
 101 ,  48 .  58 
 104 ,  48 .  44 
 106 ,  48 .  29 
 104 ,  48 .  29 
 106 ,  50 .  76 
 106 ,  49 .   2 
 104 ,  49 .   2 
 102 ,  48 .  58 
 100 ,  47 .  42 
 103 ,  49 .  45 
 101 ,  48 .   0 
 102 ,  48 .  29 
 101 ,  47 .  42 
 102 ,  47 .  71 
 104 ,  47 .  13 
 107 ,  47 .  86 
 106 ,  48 .   0 
 100 ,  47 .  86 
 103 ,  48 .  29 
 101 ,  48 .  29 
 100 ,  47 .  71 
 101 ,  47 .  42 
 107 ,  48 .  87 
 106 ,  48 .  58 
 100 ,  48 .  73 
 100 ,  48 .  73 
 102 ,  49 .   2 
  99 ,  48 .  44 
 100 ,  48 .  15 
 103 ,  48 .  15 
 100 ,  48 .  15 
 101 ,  47 .  86 
 104 ,  48 .  73 
 102 ,  49 .   2 
  98 ,  48 .  44 
 103 ,  48 .  44 
 101 ,  48 .  44 
 102 ,  48 .  15 
 101 ,  47 .  42 
 103 ,  48 .  29 
  96 ,  48 .  29 
  98 ,  48 .   0 
 100 ,  48 .  44 
  98 ,  49 .   2 
 101 ,  48 .  15 
 101 ,  47 .  13 
 104 ,  48 .  44 
 104 ,  48 .  44 
 102 ,  49 .  16 
  99 ,  48 .  58 
 101 ,  48 .   0 
 102 ,  49 .  16 
  99 ,  48 .  58 
 103 ,  49 .   2 
 101 ,  48 .  29 
  99 ,  47 .  86 
  99 ,  47 .  42 
  97 ,  48 .   0 
  99 ,  48 .  44 
 100 ,  48 .  15 
 100 ,  48 .  15 
 100 ,  47 .  28 
 100 ,  47 .  13 
  98 ,  48 .  15 
  97 ,  47 .  13 
  97 ,  46 .  26 
 102 ,  48 .  44 
 100 ,  49 .   2 
  98 ,  48 .  29 
  99 ,  47 .  28 
 102 ,  49 .   2 
 104 ,  48 .  44 
  99 ,  47 .  86 
  99 ,  47 .  42 
 103 ,  48 .  29 
 101 ,  49 .  16 
 102 ,  49 .  45 
 100 ,  48 .  44 
 100 ,  48 .  58 
 102 ,  48 .  58 
 102 ,  47 .  86 
 103 ,  47 .  42 
  99 ,  47 .  13 
 100 ,  48 .   0 
 102 ,  46 .  84 
 103 ,  47 .  28 
 100 ,  48 .  15 
 100 ,  48 .  87 
  99 ,  48 .  58 
 100 ,  48 .   0 
  99 ,  48 .  58 
 100 ,  48 .  58 
 104 ,  48 .  44 
 102 ,  48 .  58 
  99 ,  47 .  86 
 101 ,  48 .  73 
 102 ,  48 .  44 
 102 ,  48 .  58 
 100 ,  48 .   0 
 100 ,  48 .  58 
 100 ,  48 .  15 
  98 ,  47 .  86 
 101 ,  48 .  29 
 100 ,  48 .  15 
 100 ,  47 .  86 
  98 ,  48 .   0 
 102 ,  48 .  58 
 104 ,  48 .  44 
  98 ,  47 .  42 
 100 ,  47 .  86 
 100 ,  46 .  84 
  98 ,  48 .  58 
  98 ,  48 .  73 
 100 ,  47 .  86 
  98 ,  47 .  86 
 100 ,  48 .  73 
 102 ,  48 .   0 
 100 ,  47 .  86 
  99 ,  48 .  58 
 100 ,  48 .  29 
  96 ,  48 .  29 
  98 ,  47 .  86 
 100 ,  47 .  86 
  98 ,  48 .  58 
  99 ,  48 .   0 
 102 ,  48 .  44 
 100 ,  48 .  44 
  99 ,  49 .  16 
 100 ,  48 .  15 
 101 ,  49 .   2 
 100 ,  48 .  58 
 104 ,  48 .  58 
 103 ,  49 .  74 
 102 ,  50 .  18 
 104 ,  48 .  44 
 102 ,  48 .  73 
 106 ,  47 .  42 
  99 ,  49 .  60 
  98 ,  47 .  13 
  97 ,  48 .  29 
  96 ,  46 .  84 
 102 ,  47 .  42 
 102 ,  49 .  60 
 104 ,  47 .  86 
 101 ,  49 .  16 
 101 ,  48 .  44 
 101 ,  47 .  13 
 101 ,  48 .   0 
 101 ,  47 .  13 
 104 ,  48 .  44 
 106 ,  47 .  42 
 106 ,  49 .   2 
 106 ,  48 .  15 
 106 ,  49 .  31 
 104 ,  48 .   0 
 101 ,  48 .  58 
 101 ,  46 .  26 
 106 ,  44 .  81 
 105 ,  47 .  28 
 103 ,  46 .  99 
  98 ,  46 .  99 
 101 ,  48 .  58 
 106 ,  49 .   2 
 102 ,  48 .  29 
 102 ,  47 .  42 
 102 ,  47 .  86 
 103 ,  48 .  44 
  99 ,  48 .  58 
  99 ,  46 .  26 
 101 ,  46 .  84 
 104 ,  49 .  16 
 106 ,  49 .  31 
 102 ,  47 .  42 
 102 ,  47 .  42 
 102 ,  49 .   2 
 102 ,  48 .  73 
 102 ,  47 .  86 
 100 ,  49 .  60 
 102 ,  49 .  16 
 102 ,  48 .  58 
 101 ,  49 .   2 
 100 ,  49 .  16 
  97 ,  48 .  15 
 101 ,  48 .  15 
 100 ,  47 .  28 
 105 ,  47 .  42 
 103 ,  48 .   0 
 101 ,  49 .   2 
 102 ,  45 .  10 
 102 ,  45 .  83 
 100 ,  47 .  28 
  99 ,  48 .   0 
 102 ,  46 .  26 
 100 ,  48 .   0 
 103 ,  46 .  99 
 104 ,  48 .  58 
 104 ,  48 .   0 
 101 ,  47 .  28 
 101 ,  49 .  74 
 101 ,  49 .  60 
 101 ,  47 .  42 
 101 ,  47 .  42 
 100 ,  48 .  87 
 100 ,  48 .  58 
 100 ,  47 .  42 
 100 ,  48 .  58 
  98 ,  47 .  42 
 104 ,  48 .  58 
 102 ,  51 .  48 
 102 ,  48 .  58 
