.  16 
 800 ,  39 .  74 
 802 ,  39 .  88 
 804 ,  39 .  74 
 800 ,  39 .  16 
 794 ,  40 .   3 
 799 ,  39 .   1 
 803 ,  37 .  56 
 800 ,  39 .  74 
 796 ,  38 .  87 
 798 ,  38 .  14 
 803 ,  39 .  16 
 800 ,  39 .  45 
 795 ,  40 .  32 
 800 ,  39 .  30 
 801 ,  38 .  72 
 802 ,  39 .  88 
 794 ,  37 .  42 
 797 ,  39 .  16 
 804 ,  39 .  45 
 802 ,  40 .  90 
 798 ,  40 .   3 
 800 ,  37 .  85 
 802 ,  40 .  17 
 799 ,  40 .  32 
 797 ,  38 .  72 
 802 ,  35 .  39 
 805 ,  39 .  30 
 799 ,  39 .  30 
 796 ,  40 .  32 
 802 ,  38 .   0 
 804 ,  39 .  88 
 799 ,  38 .   0 
 798 ,  38 .   0 
 802 ,  38 .  58 
 805 ,  39 .  88 
 800 ,  40 .   3 
 799 ,  39 .  16 
 801 ,  36 .  98 
 801 ,  38 .  14 
 796 ,  38 .  14 
 795 ,  40 .  90 
 800 ,  40 .  32 
 802 ,  39 .  45 
 804 ,  40 .  32 
 799 ,  39 .  88 
 800 ,  38 .  72 
 802 ,  39 .  30 
 797 ,  39 .  74 
 796 ,  37 .  85 
 800 ,  39 .  16 
 802 ,  39 .  45 
 800 ,  40 .  46 
 796 ,  35 .  82 
 802 ,  38 .  58 
 804 ,  38 .  72 
 800 ,  39 .  16 
 799 ,  38 .  58 
 803 ,  38 .  14 
 800 ,  38 .  72 
 799 ,  38 .  14 
 800 ,  39 .  88 
 803 ,  38 .  72 
 802 ,  39 .  74 
 799 ,  38 .  87 
 799 ,  38 .  58 
 802 ,  38 .  14 
 803 ,  39 .  16 
 803 ,  38 .  72 
 796 ,  39 .  88 
 801 ,  39 .   1 
 800 ,  38 .  72 
 797 ,  39 .  30 
 800 ,  39 .  16 
 802 ,  38 .  72 
 801 ,  38 .  87 
 799 ,  38 .  14 
 796 ,  39 .   1 
 800 ,  38 .  87 
 802 ,  39 .  88 
 798 ,  37 .  56 
 799 ,  39 .  30 
 801 ,  38 .  72 
 800 ,  39 .  30 
 800 ,  39 .   1 
 797 ,  39 .  30 
 799 ,  36 .  98 
 797 ,  37 .  56 
 798 ,  40 .   3 
 796 ,  39 .  30 
 804 ,  38 .  72 
 806 ,  38 .  29 
 799 ,  39 .  59 
 799 ,  39 .  45 
 803 ,  38 .  58 
 801 ,  38 .  58 
 797 ,  38 .  72 
