 
 857 ,  29 .  59 
 860 ,  30 .  60 
 859 ,  29 .  44 
 853 ,  30 .  75 
 858 ,  29 .  88 
 864 ,  29 .  88 
 859 ,  30 .  46 
 857 ,  30 .  46 
 857 ,  29 .  88 
 860 ,  31 .  18 
 858 ,  28 .  86 
 855 ,  30 .   2 
 858 ,  31 .  18 
 862 ,  31 .  33 
 860 ,  31 .   4 
 857 ,  30 .  46 
 859 ,  30 .  60 
 861 ,  30 .   2 
 864 ,  31 .  62 
 855 ,  31 .  18 
 857 ,  31 .   4 
 860 ,  30 .  46 
 858 ,  31 .  62 
 855 ,  31 .  18 
 858 ,  29 .  73 
 859 ,  30 .  46 
 857 ,  30 .   2 
 858 ,  30 .  46 
 858 ,  31 .   4 
 859 ,  30 .  46 
 859 ,  30 .   2 
 855 ,  31 .  62 
 859 ,  31 .   4 
 863 ,  29 .  73 
 857 ,  29 .  88 
 856 ,  31 .  18 
 860 ,  31 .   4 
 862 ,  32 .  20 
 856 ,  31 .   4 
 856 ,  30 .  46 
 863 ,  30 .  60 
 863 ,  30 .   2 
 857 ,  31 .   4 
 858 ,  30 .   2 
 859 ,  28 .  86 
 861 ,  31 .  91 
 857 ,  30 .  60 
 857 ,  31 .   4 
 858 ,  29 .  88 
 862 ,  30 .  46 
 862 ,  31 .  18 
 856 ,  31 .  18 
 862 ,  31 .   4 
 860 ,  30 .  75 
 855 ,  30 .   2 
 852 ,  30 .  60 
 862 ,  31 .  18 
 859 ,  31 .   4 
 857 ,  30 .   2 
 853 ,  30 .  60 
 859 ,  30 .  46 
 862 ,  30 .  60 
 859 ,  30 .  75 
 855 ,  30 .  31 
 860 ,  30 .   2 
 859 ,  30 .  46 
 854 ,  31 .  76 
 858 ,  30 .  46 
 862 ,  30 .  75 
 861 ,  30 .   2 
 855 ,  31 .  18 
 857 ,  29 .  30 
 862 ,  30 .  75 
 861 ,  30 .  46 
 860 ,  29 .  59 
 855 ,  30 .  75 
 862 ,  29 .  88 
 858 ,  30 .  75 
 860 ,  30 .  46 
 857 ,  29 .  88 
 860 ,  30 .   2 
 862 ,  30 .  46 
 861 ,  31 .   4 
 858 ,  31 .  91 
 858 ,  30 .  60 
 864 ,  31 .  18 
 856 ,  31 .  18 
 858 ,  31 .   4 
 860 ,  30 .   2 
 860 ,  31 .   4 
 858 ,  31 .   4 
 856 ,  31 .  91 
 858 ,  30 .  46 
