315 ,  48 .  15 
2314 ,  47 .  42 
2318 ,  48 .   0 
2318 ,  48 .   0 
2314 ,  49 .  45 
2309 ,  48 .  58 
2312 ,  48 .   0 
2316 ,  48 .  44 
2316 ,  47 .  42 
2312 ,  49 .   2 
2311 ,  48 .  15 
2313 ,  48 .   0 
2315 ,  48 .  44 
2303 ,  48 .  29 
2309 ,  48 .  29 
2317 ,  47 .  86 
2314 ,  47 .  86 
2312 ,  48 .  44 
2313 ,  47 .  28 
2315 ,  47 .  28 
2313 ,  47 .  28 
2311 ,  48 .  73 
2315 ,  48 .  87 
2315 ,  47 .  42 
2312 ,  47 .  42 
2314 ,  48 .  44 
2313 ,  47 .  28 
2314 ,  47 .  42 
2310 ,  48 .  29 
2310 ,  49 .  16 
2314 ,  48 .  44 
2313 ,  48 .  58 
2311 ,  46 .  26 
2312 ,  46 .  26 
2313 ,  47 .  42 
2314 ,  48 .   0 
2314 ,  48 .  44 
2319 ,  49 .   2 
2314 ,  48 .  44 
2312 ,  49 .   2 
2311 ,  47 .  86 
2311 ,  48 .  44 
2312 ,  49 .  74 
2313 ,  48 .  87 
2311 ,  48 .   0 
2311 ,  46 .  26 
2314 ,  48 .   0 
2315 ,  48 .  58 
2312 ,  48 .  58 
2312 ,  47 .  86 
2314 ,  48 .  58 
2314 ,  48 .   0 
2313 ,  48 .  44 
2312 ,  48 .  44 
2312 ,  49 .  60 
2316 ,  47 .  86 
2313 ,  47 .  42 
2310 ,  47 .  86 
2314 ,  47 .  57 
2315 ,  46 .  84 
2314 ,  47 .  28 
2314 ,  47 .  42 
2312 ,  48 .  29 
2315 ,  48 .   0 
2314 ,  49 .   2 
2312 ,  48 .  15 
2311 ,  49 .   2 
2316 ,  49 .  31 
2313 ,  47 .  28 
2309 ,  47 .  42 
2316 ,  46 .  26 
2315 ,  47 .  13 
2311 ,  47 .  42 
2310 ,  46 .  99 
2315 ,  47 .  28 
2315 ,  47 .  42 
2314 ,  48 .  87 
2309 ,  46 .  12 
2312 ,  45 .  68 
2316 ,  47 .  42 
2313 ,  46 .  26 
2309 ,  48 .   0 
2315 ,  46 .  26 
2316 ,  47 .  42 
2311 ,  46 .  26 
2312 ,  49 .   2 
2315 ,  45 .  97 
2315 ,  46 .  84 
2312 ,  46 .  26 
2311 ,  47 .  13 
2315 ,  45 .  97 
2316 ,  46 .  26 
2312 ,  48 .  44 
2309 ,  47 .  42 
2316 ,  46 .  26 
2316 ,  46 .  26 
2312 ,  46 .  26 
2313 ,  49 .   2 
2315 ,  45 .  97 
2314 ,  46 .  84 
2314 ,  46 .  84 
2314 ,  47 .  28 
2317 ,  46 .  84 
2314 ,  46 .  84 
2310 ,  47 .  42 
2311 ,  49 .  45 
2315 ,  46 .  84 
2317 ,  46 .  70 
2312 ,  48 .   0 
2308 ,  48 .   0 
2313 ,  47 .  28 
2316 ,  47 .  86 
2315 ,  48 .  15 
2310 ,  46 .  84 
2315 ,  46 .  70 
2314 ,  46 .  99 
2310 ,  46 .  26 
2311 ,  48 .  87 
2317 ,  47 .  86 
2316 ,  46 .  84 
2312 ,  48 .  15 
2310 ,  48 .  44 
2315 ,  47 .  42 
2316 ,  47 .  42 
2309 ,  47 .  42 
2312 ,  47 .  57 
2316 ,  47 .  42 
2316 ,  47 .  28 
2313 ,  47 .  42 
2313 ,  47 .  13 
2315 ,  47 .  42 
2317 ,  47 .  28 
2311 ,  46 .  84 
2310 ,  47 .  86 
2316 ,  49 .  16 
2315 ,  47 .  28 
2310 ,  46 .  99 
2312 ,  47 .  86 
2315 ,  47 .  86 
2317 ,  46 .  84 
2312 ,  47 .  42 
2310 ,  47 .  42 
2317 ,  47 .  42 
2316 ,  47 .  42 
2309 ,  48 .   0 
2312 ,  48 .  73 
2315 ,  48 .   0 
2316 ,  47 .  28 
2312 ,  47 .  86 
2312 ,  47 .  28 
2317 ,  49 .   2 
2316 ,  47 .  28 
2312 ,  49 .  31 
2313 ,  49 .  16 
2315 ,  47 .  71 
2315 ,  48 .  58 
2314 ,  46 .  26 
2311 ,  47 .  13 
2317 ,  47 .  28 
2316 ,  47 .  86 
2317 ,  48 .  29 
2310 ,  48 .  58 
2322 ,  47 .  86 
2318 ,  47 .  86 
2317 ,  48 .  73 
2313 ,  49 .   2 
2315 ,  47 .  42 
2316 ,  48 .  15 
2311 ,  48 .  29 
2314 ,  47 .  42 
2316 ,  48 .  15 
2316 ,  47 .  42 
2314 ,  48 .  58 
2313 ,  47 .  86 
2316 ,  48 .  44 
2315 ,  47 .  42 
2314 ,  48 .  44 
2312 ,  48 .  29 
2316 ,  48 .   0 
2316 ,  48 .  44 
2311 ,  48 .  58 
2311 ,  48 .   0 
2316 ,  47 .  86 
2315 ,  47 .  86 
2314 ,  49 .  74 
2311 ,  48 .  58 
2316 ,  47 .  13 
2315 ,  48 .   0 
2312 ,  48 .  73 
2311 ,  47 .  86 
2318 ,  46 .  26 
2315 ,  48 .  44 
2314 ,  48 .  15 
2310 ,  48 .  29 
2318 ,  48 .  44 
2316 ,  48 .   0 
2311 ,  48 .   0 
2313 ,  48 .  44 
2316 ,  48 .  15 
2316 ,  48 .   0 
2315 ,  48 .   0 
2313 ,  46 .  26 
2315 ,  48 .   0 
2316 ,  47 .  42 
2312 ,  48 .  44 
2311 ,  48 .  58 
2317 ,  47 .  13 
2316 ,  46 .  84 
2313 ,  47 .  86 
2313 ,  48 .  44 
2317 ,  48 .  29 
2315 ,  48 .   0 
2312 ,  49 .  74 
2312 ,  48 .  15 
2316 ,  49 .  16 
2318 ,  47 .  86 
2312 ,  47 .  42 
2315 ,  48 .   0 
2317 ,  47 .  28 
2315 ,  47 .  28 
2311 ,  47 .  42 
2313 ,  49 .   2 
2316 ,  47 .  42 
2315 ,  49 .   2 
2312 ,  48 .  44 
2313 ,  47 .  13 
2316 ,  45 .  97 
2316 ,  46 .  84 
2312 ,  47 .  42 
2313 ,  48 .  44 
2316 ,  47 .  86 
2318 ,  45 .  10 
2314 ,  46 .  12 
2315 ,  46 .  70 
2318 ,  46 .  12 
2316 ,  46 .  26 
2312 ,  46 .  70 
2313 ,  48 .  15 
2316 ,  46 .  26 
2316 ,  46 .  99 
2311 ,  48 .  15 
2313 ,  48 .  29 
2318 ,  46 .  70 
2315 ,  44 .  81 
2312 ,  46 .  84 
2314 ,  48 .   0 
2318 ,  46 .  99 
2316 ,  47 .  28 
2313 ,  47 .  42 
2314 ,  47 .  86 
2317 ,  47 .  13 
2316 ,  47 .  42 
2315 ,  46 .  70 
2315 ,  48 .  58 
2319 ,  46 .  26 
2315 ,  47 .  86 
2311 ,  47 .  28 
2314 ,  48 .  44 
2316 ,  46 .  84 
2315 ,  47 .  28 
2314 ,  47 .  28 
2312 ,  47 .  42 
2315 ,  47 .  86 
2318 ,  46 .  84 
2312 ,  46 .  99 
2314 ,  48 .  15 
2317 ,  46 .  84 
2316 ,  47 .  86 
2314 ,  46 .  84 
2316 ,  47 .  42 
2317 ,  46 .  70 
2316 ,  47 .  28 
2312 ,  46 .  70 
2315 ,  48 .   0 
2317 ,  47 .  28 
2313 ,  47 .  86 
2313 ,  47 .  28 
2313 ,  48 .  58 
2317 ,  47 .  86 
2318 ,  47 .  28 
2315 ,  47 .  42 
2313 ,  48 .   0 
2319 ,  47 .  42 
2316 ,  47 .  28 
2311 ,  47 .  86 
2312 ,  48 .  58 
2318 ,  48 .  44 
2316 ,  47 .  42 
2315 ,  48 .   0 
2314 ,  48 .  73 
2317 ,  47 .  42 
2316 ,  47 .  42 
2314 ,  47 .  42 
2313 ,  48 .   0 
2317 ,  47 .  42 
2322 ,  48 .  44 
2314 ,  47 .  28 
2315 ,  48 .   0 
2316 ,  48 .  15 
2315 ,  48 .   0 
2316 ,  46 .  84 
2315 ,  48 .  73 
2317 ,  47 .  42 
2313 ,  47 .  42 
2315 ,  48 .   0 
2313 ,  48 .   0 
2306 ,  47 .  86 
2313 ,  48 .  44 
2306 ,  47 .  42 
2316 ,  47 .  86 
2319 ,  47 .  28 
2315 ,  47 .  13 
2315 ,  48 .   0 
2312 ,  48 .  44 
2315 ,  47 .  28 
2316 ,  47 .  28 
2312 ,  47 .  13 
2315 ,  46 .  84 
2319 ,  48 .   0 
2316 ,  48 .  44 
2315 ,  47 .  86 
2315 ,  48 .  44 
2319 ,  47 .  13 
2315 ,  47 .  86 
2315 ,  47 .  42 
2314 ,  48 .  58 
2316 ,  47 .  86 
2316 ,  47 .  86 
2312 ,  47 .  42 
2315 ,  48 .   0 
2318 ,  48 .  29 
2316 ,  47 .  42 
2314 ,  47 .  86 
2316 ,  48 .   0 
2318 ,  48 .  58 
2313 ,  47 .  42 
2316 ,  47 .  42 
2317 ,  48 .  73 
2317 ,  48 .  44 
2316 ,  47 .  42 
2313 ,  47 .  71 
2313 ,  48 .   0 
2318 ,  48 .  44 
2316 ,  48 .   0 
2316 ,  47 .  42 
2314 ,  48 .  44 
2320 ,  47 .  42 
2317 ,  47 .  28 
2314 ,  45 .  54 
2315 ,  49 .  16 
2320 ,  48 .   0 
2318 ,  47 .  28 
2313 ,  48 .   0 
2315 ,  48 .  44 
2319 ,  47 .  42 
2315 ,  47 .  42 
2313 ,  48 .   0 
2316 ,  49 .  31 
2319 ,  49 .   2 
2317 ,  45 .  10 
2314 ,  50 .  47 
2315 ,  48 .   0 
2317 ,  47 .  86 
2316 ,  46 .  26 
2314 ,  46 .  26 
2315 ,  48 .  15 
2318 ,  47 .  42 
2316 ,  47 .  28 
2315 ,  47 .  28 
2316 ,  48 .  29 
2318 ,  43 .  94 
2316 ,  46 .  26 
2314 ,  48 .  58 
2316 ,  48 .  58 
2319 ,  45 .  97 
2317 ,  46 .  84 
2316 ,  46 .  12 
2316 ,  48 .  15 
2319 ,  46 .  26 
2316 ,  45 .  97 
2316 ,  45 .  83 
2316 ,  49 .  74 
2322 ,  47 .  28 
2317 ,  46 .  12 
2315 ,  45 .  97 
2318 ,  48 .   0 
2319 ,  46 .  26 
2318 ,  46 .  12 
2315 ,  47 .  86 
2316 ,  48 .   0 
2319 ,  46 .  70 
2316 ,  46 .  26 
2315 ,  47 .  28 
2316 ,  48 .  44 
2317 ,  46 .  26 
2318 ,  46 .  99 
2316 ,  47 .  42 
2315 ,  48 .  58 
2319 ,  47 .  42 
2317 ,  46 .  12 
2313 ,  47 .  42 
2318 ,  48 .  58 
2320 ,  47 .  28 
2317 ,  45 .  68 
2317 ,  47 .  42 
2315 ,  48 .  58 
2318 ,  46 .  55 
2318 ,  46 .  84 
2318 ,  47 .  13 
2317 ,  48 .   0 
2318 ,  46 .  26 
2318 ,  47 .  42 
2316 ,  47 .  13 
2317 ,  48 .  58 
2319 ,  47 .  13 
2316 ,  45 .  68 
2314 ,  49 .  74 
2316 ,  48 .   0 
2318 ,  47 .  28 
2318 ,  47 .  57 
2312 ,  46 .  26 
2316 ,  48 .   0 
2319 ,  46 .  26 
2317 ,  46 .  70 
2314 ,  46 .  26 
2317 ,  48 .  15 
2319 ,  44 .  96 
2317 ,  47 .  28 
2318 ,  46 .  99 
2317 ,  48 .   0 
2319 ,  47 .  86 
2313 ,  47 .  28 
2318 ,  47 .  86 
2316 ,  48 .   0 
2321 ,  47 .  42 
2317 ,  47 .  28 
2318 ,  47 .  28 
2321 ,  48 .  29 
2319 ,  47 .  42 
2318 ,  47 .  42 
2314 ,  46 .  84 
2319 ,  47 .  42 
2324 ,  47 .  86 
2314 ,  47 .  28 
2315 ,  47 .  28 
2318 ,  49 .  16 
2317 ,  46 .  84 
2318 ,  47 .  42 
2316 ,  46 .  84 
2318 ,  48 .   0 
2319 ,  48 .  15 
2317 ,  47 .  71 
2318 ,  46 .  99 
2318 ,  47 .  42 
2330 ,  47 .  42 
2321 ,  47 .  86 
2316 ,  48 .  44 
2317 ,  47 .  86 
2319 ,  47 .  42 
2319 ,  47 .  42 
2316 ,  47 .  42 
2317 ,  47 .  86 
2320 ,  47 .  42 
2318 ,  47 .  42 
2316 ,  47 .  42 
2318 ,  48 .   0 
2319 ,  47 .  86 
2318 ,  47 .  86 
2318 ,  47 .  57 
2317 ,  47 .  42 
2320 ,  46 .  84 
2316 ,  48 .   0 
2317 ,  47 .  42 
2317 ,  47 .  42 
2320 ,  47 .  28 
2312 ,  47 .  42 
2315 ,  47 .  42 
2320 ,  47 .  42 
2319 ,  47 .  42 
2314 ,  48 .  58 
2318 ,  47 .  28 
2317 ,  48 .   0 
2320 ,  47 .  86 
2318 ,  48 .   0 
2316 ,  47 .  28 
2316 ,  48 .  29 
2320 ,  47 .  42 
2317 ,  46 .  12 
2317 ,  48 .  58 
2319 ,  48 .   0 
2320 ,  48 .  15 
2316 ,  48 .   0 
2318 ,  47 .  42 
2318 ,  46 .  26 
2320 ,  49 .  16 
2318 ,  46 .  84 
2322 ,  47 .  42 
2319 ,  47 .  42 
2320 ,  47 .  86 
2320 ,  46 .  26 
2309 ,  47 .  42 
2317 ,  47 .  86 
2319 ,  47 .  42 
2319 ,  47 .  86 
2318 ,  47 .  57 
2320 ,  48 .   0 
2317 ,  49 .  74 
2318 ,  49 .  16 
2318 ,  47 .  42 
2318 ,  46 .  84 
2322 ,  44 .  81 
2319 ,  46 .  26 
2316 ,  47 .  42 
2320 ,  48 .  58 
2318 ,  47 .  13 
2316 ,  48 .  87 
2319 ,  46 .  26 
2318 ,  48 .  44 
2319 ,  45 .  10 
2320 ,  45 .  68 
2318 ,  46 .  12 
2318 ,  47 .  71 
2320 ,  45 .  68 
2318 ,  46 .  12 
2317 ,  45 .  97 
2319 ,  47 .  28 
2322 ,  46 .  26 
2317 ,  46 .  70 
2319 ,  46 .  26 
2319 ,  48 .  15 
2320 ,  45 .  68 
2318 ,  46 .  26 
2318 ,  46 .  26 
2317 ,  48 .  44 
2319 ,  46 .  26 
2317 ,  46 .  26 
2319 ,  46 .  84 
2320 ,  47 .  86 
2322 ,  47 .  42 
2319 ,  46 .  26 
2319 ,  46 .  70 
2321 ,  47 .  42 
2319 ,  47 .  42 
2319 ,  46 .  26 
2319 ,  46 .  26 
2319 ,  47 .  28 
2321 ,  46 .  26 
2319 ,  46 .  84 
2318 ,  47 .  42 
2318 ,  47 .  42 
2317 ,  46 .  84 
2320 ,  46 .  84 
2318 ,  47 .  28 
2316 ,  46 .  26 
2320 ,  45 .  68 
2318 ,  47 .  28 
2318 ,  46 .  26 
2318 ,  47 .  57 
2318 ,  47 .  28 
2317 ,  46 .  99 
2318 ,  47 .  28 
2320 ,  47 .  42 
2317 ,  46 .  26 
2318 ,  46 .  99 
2321 ,  46 .  26 
2318 ,  47 .  86 
2319 ,  46 .  55 
2318 ,  46 .  99 
2320 ,  46 .  99 
2320 ,  47 .  13 
2319 ,  46 .  26 
2318 ,  46 .  70 
2318 ,  47 .  13 
2320 ,  47 .  42 
2318 ,  48 .   0 
2320 ,  46 .  55 
2318 ,  47 .  42 
2318 ,  48 .  15 
2320 ,  47 .  42 
2320 ,  47 .  28 
2321 ,  47 .  71 
2318 ,  46 .  26 
2320 ,  47 .  13 
2320 ,  48 .  58 
2318 ,  46 .  70 
2316 ,  48 .  73 
2317 ,  45 .  68 
2320 ,  46 .  26 
2318 ,  46 .  84 
2318 ,  48 .  15 
2317 ,  46 .  26 
2319 ,  47 .  28 
2319 ,  48 .  15 
2319 ,  48 .  29 
2320 ,  47 .  42 
2318 ,  46 .  84 
2319 ,  46 .  26 
2320 ,  46 .  26 
2319 ,  46 .  70 
2319 ,  48 .   0 
2322 ,  48 .  15 
2320 ,  45 .  68 
2320 ,  46 .  84 
2320 ,  47 .  42 
2319 ,  46 .  70 
2321 ,  48 .   0 
2320 ,  47 .  42 
2320 ,  47 .  42 
2321 ,  46 .  99 
2322 ,  47 .  28 
2321 ,  47 .  42 
2320 ,  47 .  13 
2320 ,  48 .   0 
2318 ,  47 .  86 
2318 ,  47 .  42 
2316 ,  47 .  42 
2321 ,  46 .  84 
2320 ,  49 .  45 
2317 ,  46 .  55 
2320 ,  46 .  12 
2319 ,  46 .  99 
2319 ,  45 .  83 
2317 ,  46 .  26 
2319 ,  47 .  28 
2318 ,  47 .  42 
2319 ,  46 .  12 
2320 ,  47 .  28 
2320 ,  48 .   0 
2320 ,  47 .  86 
2320 ,  46 .  12 
2318 ,  47 .  13 
2320 ,  47 .  13 
2319 ,  47 .  42 
2318 ,  46 .  26 
2319 ,  46 .  84 
2319 ,  47 .  42 
2322 ,  47 .  86 
2322 ,  46 .  84 
2318 ,  46 .  70 
2321 ,  48 .   0 
2322 ,  48 .   0 
2322 ,  45 .  97 
2317 ,  47 .  28 
2320 ,  47 .  86 
2317 ,  47 .  42 
2319 ,  47 .  42 
2320 ,  46 .  84 
2321 ,  46 .  99 
2320 ,  49 .  16 
2317 ,  46 .  26 
2320 ,  46 .  84 
2320 ,  48 .   0 
2323 ,  46 .  26 
2318 ,  46 .  12 
2318 ,  49 .   2 
2319 ,  45 .  10 
2318 ,  45 .  54 
2319 ,  44 .  81 
2320 ,  47 .  28 
2316 ,  46 .  26 
2323 ,  47 .  28 
2317 ,  46 .  84 
2317 ,  48 .   0 
2322 ,  44 .  38 
2320 ,  46 .  99 
2319 ,  44 .  96 
2320 ,  47 .  13 
2321 ,  45 .  54 
2324 ,  46 .  12 
2317 ,  45 .  97 
2320 ,  45 .  54 
2321 ,  45 .  54 
2321 ,  45 .  10 
2319 ,  44 .  96 
2320 ,  46 .  12 
2320 ,  45 .  68 
2319 ,  46 .  26 
2320 ,  46 .  12 
2321 ,  45 .  68 
2321 ,  45 .  68 
2319 ,  46 .  26 
2319 ,  46 .  70 
2319 ,  48 .  58 
2321 ,  46 .  12 
2322 ,  46 .  99 
2317 ,  46 .  84 
2319 ,  45 .  68 
2321 ,  46 .  26 
2322 ,  46 .  26 
2318 ,  46 .  26 
2320 ,  46 .  84 
2322 ,  46 .  99 
2321 ,  47 .  42 
2317 ,  46 .  70 
2319 ,  46 .  12 
2320 ,  46 .  26 
2322 ,  47 .  28 
2317 ,  46 .  26 
2319 ,  46 .  84 
2320 ,  47 .  57 
2322 ,  44 .  52 
2318 ,  45 .  39 
2320 ,  47 .  28 
2320 ,  46 .  26 
2322 ,  45 .  10 
2319 ,  46 .  12 
2319 ,  46 .  84 
2323 ,  47 .  28 
2318 ,  44 .   9 
2320 ,  47 .  13 
2318 ,  46 .  12 
2319 ,  49 .  74 
2321 ,  46 .  26 
2318 ,  47 .  42 
2319 ,  46 .  12 
2320 ,  46 .  26 
2322 ,  46 .  99 
2318 ,  47 .  28 
2319 ,  46 .  26 
2322 ,  46 .  26 
2320 ,  46 .  70 
2318 ,  47 .  86 
2319 ,  46 .  70 
2321 ,  45 .  97 
2318 ,  47 .  42 
2316 ,  46 .  84 
2322 ,  47 .  28 
2320 ,  47 .  42 
2320 ,  47 .  86 
2318 ,  47 .  42 
2320 ,  46 .  84 
2322 ,  47 .  28 
2320 ,  47 .  42 
2317 ,  47 .  42 
2321 ,  47 .  42 
2316 ,  46 .  84 
2321 ,  47 .  28 
2318 ,  47 .  13 
2319 ,  47 .  42 
2322 ,  46 .  84 
2320 ,  46 .  84 
2318 ,  47 .  13 
2320 ,  47 .  42 
2323 ,  45 .  68 
2321 ,  46 .  26 
2321 ,  47 .  28 
2315 ,  46 .  12 
2329 ,  47 .  13 
2323 ,  47 .  42 
2317 ,  47 .  42 
2319 ,  47 .  13 
2323 ,  47 .  86 
2321 ,  48 .   0 
2318 ,  47 .  42 
2320 ,  46 .  26 
2322 ,  46 .  26 
2322 ,  48 .   0 
2317 ,  46 .  84 
2320 ,  47 .  13 
2322 ,  47 .  28 
2322 ,  47 .  42 
2315 ,  47 .  28 
2319 ,  46 .  12 
2320 ,  46 .  26 
2320 ,  46 .  84 
2318 ,  48 .  15 
2318 ,  47 .  42 
2322 ,  46 .  84 
2320 ,  47 .  28 
2315 ,  47 .  42 
2320 ,  46 .  84 
2322 ,  47 .  42 
2320 ,  46 .  99 
2317 ,  47 .  13 
2320 ,  47 .  28 
2321 ,  46 .  70 
2319 ,  47 .  28 
2318 ,  48 .  15 
2318 ,  47 .  28 
2323 ,  46 .  84 
2323 ,  48 .   0 
2317 ,  46 .  99 
2320 ,  47 .  28 
2323 ,  47 .  42 
2321 ,  47 .  28 
2317 ,  47 .  13 
2321 ,  46 .  84 
2322 ,  46 .  84 
2321 ,  47 .  28 
2319 ,  45 .  68 
2320 ,  46 .  26 
2321 ,  46 .  26 
2321 ,  47 .  42 
2320 ,  47 .  42 
2319 ,  46 .  84 
2322 ,  47 .  42 
2324 ,  47 .  71 
2318 ,  48 .  58 
2320 ,  48 .  58 
2322 ,  47 .  42 
2321 ,  47 .  28 
2317 ,  45 .  68 
2320 ,  42 .  78 
2322 ,  46 .  26 
2319 ,  46 .  26 
2318 ,  47 .  42 
2320 ,  46 .  26 
2321 ,  48 .  44 
2322 ,  46 .  99 
2316 ,  45 .  83 
2321 ,  44 .  96 
2321 ,  45 .  68 
2320 ,  45 .  10 
2318 ,  46 .  26 
2320 ,  44 .  96 
2322 ,  46 .  26 
2322 ,  46 .  26 
2317 ,  45 .  83 
2321 ,  45 .  10 
2322 ,  45 .  54 
2323 ,  44 .  96 
2317 ,  46 .  26 
2321 ,  44 .  38 
2322 ,  45 .  68 
2320 ,  46 .  99 
2318 ,  45 .  10 
2322 ,  45 .  68 
2323 ,  45 .  39 
2320 ,  45 .  97 
2317 ,  45 .  97 
2322 ,  46 .  26 
2323 ,  45 .  10 
2321 ,  46 .  12 
2318 ,  47 .  42 
2320 ,  45 .  97 
2322 ,  46 .  12 
2318 ,  46 .  55 
2317 ,  46 .  84 
2321 ,  46 .  26 
2322 ,  46 .  70 
2323 ,  46 .  12 
2318 ,  46 .  70 
2321 ,  46 .  12 
2323 ,  46 .  84 
2322 ,  46 .  26 
2317 ,  46 .  70 
2321 ,  46 .  84 
2322 ,  46 .  70 
2321 ,  47 .  28 
2317 ,  46 .  84 
2320 ,  46 .  84 
2322 ,  46 .  12 
2321 ,  47 .  42 
2318 ,  46 .  84 
2322 ,  47 .  28 
2322 ,  46 .  99 
2321 ,  46 .  70 
2320 ,  46 .  70 
2320 ,  46 .  26 
2323 ,  45 .  54 
2321 ,  46 .  84 
2317 ,  46 .  99 
2321 ,  46 .  26 
2323 ,  46 .  26 
2320 ,  46 .  26 
2320 ,  46 .  84 
